   1.8359763e+01   9.5400128e+01   7.0294326e+02   2.4663841e-02   1.2815708e-01   9.9144715e-01   1.9012560e-01   1.3088213e-01
   3.0480415e+01   9.5380884e+01   7.0264423e+02   2.4663841e-02   1.2815708e-01   9.9144715e-01   1.9012560e-01   1.3088213e-01
   2.4403424e+01   1.0580391e+02   7.0144810e+02   2.4663841e-02   1.2815708e-01   9.9144715e-01   1.9012560e-01   1.3088213e-01
   1.2282771e+01   1.0582315e+02   7.0174713e+02   2.4663841e-02   1.2815708e-01   9.9144715e-01   1.9012560e-01   1.3088213e-01
   6.2391110e+00   9.5419372e+01   7.0324229e+02   2.4663841e-02   1.2815708e-01   9.9144715e-01   1.9012560e-01   1.3088213e-01
   1.2316103e+01   8.4996347e+01   7.0443843e+02   2.4663841e-02   1.2815708e-01   9.9144715e-01   1.9012560e-01   1.3088213e-01
   2.4436755e+01   8.4977104e+01   7.0413939e+02   2.4663841e-02   1.2815708e-01   9.9144715e-01   1.9012560e-01   1.3088213e-01
  -1.2251545e+01   8.4858890e+01   7.0435589e+02  -1.6458282e-02   1.1399636e-01   9.9334483e-01  -1.4338473e-01   1.1543451e-01
  -1.2883685e-01   8.4870302e+01   7.0455544e+02  -1.6458282e-02   1.1399636e-01   9.9334483e-01  -1.4338473e-01   1.1543451e-01
  -6.1803080e+00   9.5296144e+01   7.0325870e+02  -1.6458282e-02   1.1399636e-01   9.9334483e-01  -1.4338473e-01   1.1543451e-01
  -1.8303016e+01   9.5284732e+01   7.0305916e+02  -1.6458282e-02   1.1399636e-01   9.9334483e-01  -1.4338473e-01   1.1543451e-01
  -2.4374253e+01   8.4847479e+01   7.0415635e+02  -1.6458282e-02   1.1399636e-01   9.9334483e-01  -1.4338473e-01   1.1543451e-01
  -1.8322782e+01   7.4421637e+01   7.0545308e+02  -1.6458282e-02   1.1399636e-01   9.9334483e-01  -1.4338473e-01   1.1543451e-01
  -6.2000737e+00   7.4433049e+01   7.0565263e+02  -1.6458282e-02   1.1399636e-01   9.9334483e-01  -1.4338473e-01   1.1543451e-01
  -4.2866611e+01   7.4253520e+01   7.0435589e+02  -5.7585453e-02   9.9749490e-02   9.9334483e-01  -5.2356161e-01   1.1543451e-01
  -3.0762425e+01   7.4288458e+01   7.0505408e+02  -5.7585453e-02   9.9749490e-02   9.9334483e-01  -5.2356161e-01   1.1543451e-01
  -3.6784261e+01   8.4718578e+01   7.0365762e+02  -5.7585453e-02   9.9749490e-02   9.9334483e-01  -5.2356161e-01   1.1543451e-01
  -4.8888447e+01   8.4683640e+01   7.0295943e+02  -5.7585453e-02   9.9749490e-02   9.9334483e-01  -5.2356161e-01   1.1543451e-01
